OrderID,OrderDate,CustomerID,ProductCategory,Product,Quantity,Discount,Sales,Profit,PaymentMethod,OrderStatus,CustomerName,Segment,Region,City,State,SignupDate,AgeGroup,Profit Margin,Profit per Unit,Loss Flag,OrderYear,OrderMonth
ORD02069,2025-09-15,CUST0117,Furniture,Cabinet,10.0,0.1,117000.0,23212.74,UPI,Delivered,Aarav Patel,Consumer,North,Lucknow,Uttar Pradesh,2025-09-18,26-35,0.1983994871794872,2321.2740000000003,Profit,2025,2025-09
ORD02070,2025-08-30,CUST0272,Furniture,Cabinet,3.0,0.05,37050.0,8067.2,NetBanking,Delivered,Ishaan Bose,Corporate,East,Patna,Bihar,2025-01-04,51+,0.21773819163292846,2689.0666666666666,Profit,2025,2025-08
ORD02071,2025-12-09,CUST0120,Furniture,Bookshelf,1.0,0.0,11000.0,2600.0,Cash on Delivery,Delivered,Sanjay Sharma,Home Office,South,Bengaluru,Karnataka,2024-05-20,26-35,0.23636363636363636,2600.0,Profit,2025,2025-12
ORD02072,2026-04-11,CUST0511,Furniture,Office Chair,1.0,0.05,8550.0,1983.09,NetBanking,Shipped,Sneha Naidu,Corporate,North,Delhi,Delhi,2023-05-20,18-25,0.23194035087719297,1983.09,Profit,2026,2026-04
ORD02073,2025-07-28,CUST0061,Furniture,Desk,1.0,0.05,14250.0,3140.98,Card,Delivered,Meera Kulkarni,Consumer,South,Bengaluru,Karnataka,2024-11-07,18-25,0.220419649122807,3140.98,Profit,2025,2025-07
ORD02074,2025-09-20,CUST0388,Electronics,Keyboard,1.0,0.05,2375.0,704.11,Card,Delivered,Shreya Kulkarni,Consumer,South,Bengaluru,Karnataka,2025-08-28,36-50,0.29646736842105265,704.11,Profit,2025,2025-09
ORD02075,2025-11-09,CUST0482,Furniture,Office Chair,6.0,0.15,45900.0,9493.14,Cash on Delivery,Delivered,Divya Reddy,Consumer,South,Chennai,Tamil Nadu,2025-06-12,26-35,0.2068222222222222,1582.1899999999998,Profit,2025,2025-11
ORD02076,2025-12-20,CUST0373,Electronics,Keyboard,4.0,0.15,8500.0,2078.13,NetBanking,Delivered,Karthik Sharma,Corporate,West,Ahmedabad,Gujarat,2023-12-05,51+,0.2444858823529412,519.5325,Profit,2025,2025-12
ORD02077,2025-10-11,CUST0073,Electronics,Monitor,3.0,0.1,48600.0,-29647.39,Cash on Delivery,Returned,Kavya Pillai,Consumer,South,Hyderabad,Telangana,2023-04-01,26-35,-0.6100286008230452,-9882.463333333333,Loss,2025,2025-10
ORD02078,2026-06-06,CUST0078,Accessories,Webcam,2.0,0.15,7140.0,1628.31,Cash on Delivery,Delivered,Harini Khan,Consumer,East,Bhubaneswar,Odisha,2024-10-05,26-35,0.22805462184873948,814.155,Profit,2026,2026-06
ORD02079,2025-10-04,CUST0203,Furniture,Bookshelf,3.0,0.2,26400.0,-6800.79,NetBanking,Returned,Arjun Gupta,Home Office,South,Chennai,Tamil Nadu,2025-03-25,36-50,-0.25760568181818183,-2266.93,Loss,2025,2025-10
ORD02080,2025-11-08,CUST0146,Accessories,Mouse,1.0,0.1,1260.0,426.93,UPI,Shipped,Priya Das,Unknown,East,Patna,Bihar,2024-06-19,26-35,0.3388333333333333,426.93,Profit,2025,2025-11
ORD02081,2026-01-21,CUST0103,Accessories,Webcam,6.0,0.1,22680.0,-8215.89,UPI,Cancelled,Rohan Rao,Consumer,South,Bengaluru,Karnataka,2023-11-09,36-50,-0.36225264550264547,-1369.3149999999998,Loss,2026,2026-01
ORD02082,2025-07-20,CUST0289,Furniture,Desk,2.0,0.1,27000.0,4676.39,Cash on Delivery,Delivered,Rahul Iyer,Home Office,South,Coimbatore,Tamil Nadu,2023-01-07,18-25,0.17319962962962965,2338.195,Profit,2025,2025-07
ORD02083,2026-07-27,CUST0266,Electronics,Laptop,3.0,0.05,156750.0,21943.69,Cash on Delivery,Shipped,Priya Khan,Consumer,West,Pune,Maharashtra,2023-08-25,26-35,0.13999164274322168,7314.563333333333,Profit,2026,2026-07
ORD02084,2026-06-18,CUST0345,Electronics,Headphones,2.0,0.3,6300.0,1715.06,UPI,Delivered,Pooja Iyer,Corporate,East,Guwahati,Assam,2023-09-04,26-35,0.27223174603174605,857.53,Profit,2026,2026-06
ORD02085,2025-07-28,CUST0033,Electronics,Laptop,1.0,0.1,49500.0,4802.54,Card,Delivered,Ananya Das,Consumer,North,Delhi,Delhi,2023-12-18,18-25,0.0970210101010101,4802.54,Profit,2025,2025-07
ORD02086,2026-06-16,CUST0158,Office Supplies,Stapler,2.0,0.1,630.0,200.77,UPI,Delivered,Ananya Reddy,Home Office,South,Bengaluru,Karnataka,2024-04-04,18-25,0.3186825396825397,100.385,Profit,2026,2026-06
ORD02087,2026-04-02,CUST0399,Office Supplies,Paper,2.0,0.0,900.0,220.0,NetBanking,Delivered,Kavya Iyer,Consumer,North,Lucknow,Uttar Pradesh,2023-10-24,26-35,0.24444444444444444,110.0,Profit,2026,2026-04
ORD02088,2026-02-10,CUST0475,Accessories,Webcam,5.0,0.0,21000.0,6000.0,Card,Delivered,Divya Verma,Consumer,South,Bengaluru,Karnataka,2025-12-10,26-35,0.2857142857142857,1200.0,Profit,2026,2026-02
ORD02089,2025-09-25,CUST0165,Office Supplies,Stapler,2.0,0.0,700.0,-66.82,Cash on Delivery,Cancelled,Diya Mishra,Consumer,South,Hyderabad,Telangana,2025-04-25,51+,-0.09545714285714285,-33.41,Loss,2025,2025-09
ORD02090,2026-04-27,CUST0007,Electronics,Headphones,5.0,0.0,22500.0,7500.0,NetBanking,Delivered,Harini Khan,Consumer,South,Bengaluru,Karnataka,2025-07-02,36-50,0.3333333333333333,1500.0,Profit,2026,2026-04
ORD02091,2026-04-29,CUST0419,Office Supplies,Paper,1.0,0.05,427.5,91.9,NetBanking,Delivered,Ishaan Singh,Consumer,North,Chandigarh,Chandigarh,2024-05-23,18-25,0.21497076023391815,91.9,Profit,2026,2026-04
ORD02092,2026-02-27,CUST0543,Electronics,Monitor,2.0,0.05,34200.0,5707.4,UPI,Delivered,Ananya Iyer,Corporate,South,Chennai,Tamil Nadu,2025-10-16,26-35,0.1668830409356725,2853.7,Profit,2026,2026-02
ORD02093,2026-04-29,CUST0521,Accessories,Mouse,3.0,0.1,3780.0,1254.29,NetBanking,Shipped,Priya Singh,Consumer,South,Bengaluru,Karnataka,2025-11-16,51+,0.3318227513227513,418.09666666666664,Profit,2026,2026-04
ORD02094,2026-07-14,CUST0535,Office Supplies,Desk Organizer,2.0,0.0,1800.0,560.0,Cash on Delivery,Delivered,Sanjay Reddy,Consumer,South,Bengaluru,Karnataka,2024-03-17,18-25,0.3111111111111111,280.0,Profit,2026,2026-07
ORD02095,2026-03-18,CUST0520,Accessories,Webcam,6.0,0.1,22680.0,5734.37,UPI,Shipped,Karthik Chopra,Consumer,South,Chennai,Tamil Nadu,2023-12-09,26-35,0.25283818342151676,955.7283333333334,Profit,2026,2026-03
ORD02096,2025-10-11,CUST0333,Office Supplies,Desk Organizer,6.0,0.15,4590.0,1193.56,UPI,Delivered,Aditya Gupta,Consumer,South,Chennai,Tamil Nadu,2023-02-18,26-35,0.26003485838779955,198.92666666666665,Profit,2025,2025-10
ORD02097,2026-07-30,CUST0079,Accessories,Mouse,1.0,0.1,1260.0,416.74,NetBanking,Delivered,Akash Mehta,Consumer,South,Chennai,Tamil Nadu,2024-07-12,51+,0.33074603174603173,416.74,Profit,2026,2026-07
ORD02098,2025-07-13,CUST0313,Electronics,Keyboard,4.0,0.0,10000.0,3200.0,Cash on Delivery,Delivered,Ananya Reddy,Home Office,North,Chandigarh,Chandigarh,2025-09-06,26-35,0.32,800.0,Profit,2025,2025-07
ORD02099,2026-01-15,CUST0021,Accessories,Mouse,1.0,0.1,1260.0,391.68,Cash on Delivery,Delivered,Varun Nair,Home Office,West,Ahmedabad,Gujarat,2025-11-12,36-50,0.3108571428571429,391.68,Profit,2026,2026-01
ORD02100,2026-02-11,CUST0454,Office Supplies,Printer,2.0,0.0,28000.0,-13673.01,UPI,Returned,Kavya Pillai,Home Office,North,Delhi,Delhi,2024-02-07,26-35,-0.4883217857142857,-6836.505,Loss,2026,2026-02
ORD02101,2025-10-09,CUST0072,Office Supplies,Stapler,4.0,0.05,1330.0,432.66,NetBanking,Delivered,Shreya Nair,Consumer,West,Surat,Gujarat,2025-09-16,26-35,0.32530827067669177,108.165,Profit,2025,2025-10
ORD02102,2026-03-17,CUST0504,Furniture,Office Chair,3.0,0.05,25650.0,6143.4,NetBanking,Shipped,Karthik Khan,Home Office,West,Pune,Maharashtra,2024-10-02,36-50,0.23950877192982456,2047.8,Profit,2026,2026-03
ORD02103,2026-08-10,CUST0266,Office Supplies,Stapler,1.0,0.15,297.5,77.72,UPI,Delivered,Priya Khan,Consumer,West,Pune,Maharashtra,2023-08-25,26-35,0.26124369747899157,77.72,Profit,2026,2026-08
ORD02104,2025-11-26,CUST0061,Electronics,Monitor,5.0,0.0,90000.0,17500.0,Cash on Delivery,Delivered,Meera Kulkarni,Consumer,South,Bengaluru,Karnataka,2024-11-07,18-25,0.19444444444444445,3500.0,Profit,2025,2025-11
ORD02105,2025-07-05,CUST0272,Office Supplies,Stapler,3.0,0.2,840.0,210.38,Cash on Delivery,Delivered,Ishaan Bose,Corporate,East,Patna,Bihar,2025-01-04,51+,0.2504523809523809,70.12666666666667,Profit,2025,2025-07
ORD02106,2026-08-08,CUST0420,Electronics,Monitor,2.0,0.1,32400.0,5199.85,NetBanking,Delivered,Ishaan Gupta,Consumer,North,Delhi,Delhi,2024-04-07,36-50,0.1604891975308642,2599.925,Profit,2026,2026-08
ORD02107,2026-05-30,CUST0323,Electronics,Keyboard,1.0,0.2,2000.0,452.99,UPI,Delivered,Manoj Menon,Home Office,East,Patna,Bihar,2023-04-08,36-50,0.226495,452.99,Profit,2026,2026-05
ORD02108,2025-08-23,CUST0055,Furniture,Bookshelf,3.0,0.1,29700.0,5512.94,UPI,Delivered,Harini Kulkarni,Consumer,East,Guwahati,Assam,2024-05-17,51+,0.1856208754208754,1837.6466666666665,Profit,2025,2025-08
ORD02109,2026-07-23,CUST0373,Electronics,Keyboard,4.0,0.0,10000.0,3200.0,Card,Delivered,Karthik Sharma,Corporate,West,Ahmedabad,Gujarat,2023-12-05,51+,0.32,800.0,Profit,2026,2026-07
ORD02110,2025-08-22,CUST0432,Furniture,Bookshelf,3.0,0.0,33000.0,7800.0,Card,Delivered,Pooja Singh,Corporate,South,Coimbatore,Tamil Nadu,2023-02-17,18-25,0.23636363636363636,2600.0,Profit,2025,2025-08
ORD02111,2026-05-07,CUST0128,Furniture,Cabinet,3.0,0.0,39000.0,9600.0,Card,Shipped,Sneha Mishra,Home Office,South,Chennai,Tamil Nadu,2024-09-12,36-50,0.24615384615384617,3200.0,Profit,2026,2026-05
ORD02112,2026-04-11,CUST0292,Office Supplies,Desk Organizer,4.0,0.05,3420.0,989.56,Cash on Delivery,Delivered,Sanjay Khan,Consumer,South,Bengaluru,Karnataka,2023-07-05,26-35,0.28934502923976607,247.39,Profit,2026,2026-04
ORD02113,2026-06-06,CUST0141,Accessories,Mouse,1.0,0.15,1190.0,350.89,NetBanking,Delivered,Kavya Reddy,Home Office,South,Bengaluru,Karnataka,2023-09-02,26-35,0.2948655462184874,350.89,Profit,2026,2026-06
ORD02114,2026-02-04,CUST0229,Office Supplies,Paper,2.0,0.1,810.0,155.83,NetBanking,Shipped,Harini Chopra,Consumer,South,Bengaluru,Karnataka,2025-05-19,26-35,0.19238271604938273,77.915,Profit,2026,2026-02
ORD02115,2025-09-25,CUST0537,Accessories,Usb Hub,1.0,0.3,1260.0,277.86,UPI,Delivered,Vikram Pillai,Consumer,South,Bengaluru,Karnataka,2023-11-18,26-35,0.22052380952380954,277.86,Profit,2025,2025-09
ORD02116,2025-07-18,CUST0075,Electronics,Headphones,1.0,0.1,4050.0,1167.36,UPI,Delivered,Karthik Sharma,Consumer,South,Bengaluru,Karnataka,2025-09-08,36-50,0.288237037037037,1167.36,Profit,2025,2025-07
ORD02117,2025-11-30,CUST0066,Furniture,Cabinet,3.0,0.05,37050.0,8112.79,NetBanking,Delivered,Aarav Gupta,Consumer,North,Jaipur,Rajasthan,2024-06-18,51+,0.21896869095816465,2704.2633333333333,Profit,2025,2025-11
ORD02118,2026-07-29,CUST0425,Furniture,Bookshelf,3.0,0.1,29700.0,5568.68,UPI,Delivered,Lakshmi Mishra,Consumer,East,Bhubaneswar,Odisha,2024-08-12,26-35,0.1874976430976431,1856.2266666666667,Profit,2026,2026-07
ORD02119,2026-01-18,CUST0395,Accessories,Mouse,10.0,0.0,14000.0,5000.0,NetBanking,Delivered,Ananya Gupta,Consumer,North,Lucknow,Uttar Pradesh,2025-01-30,18-25,0.35714285714285715,500.0,Profit,2026,2026-01
ORD02120,2025-08-06,CUST0041,Electronics,Headphones,2.0,0.1,8100.0,2524.39,Card,Delivered,Priya Iyer,Consumer,South,Hyderabad,Telangana,2023-09-13,26-35,0.3116530864197531,1262.195,Profit,2025,2025-08
ORD02121,2026-07-01,CUST0523,Accessories,Webcam,1.0,0.05,3990.0,1026.78,UPI,Delivered,Vikram Kulkarni,Consumer,North,Chandigarh,Chandigarh,2023-09-25,51+,0.25733834586466164,1026.78,Profit,2026,2026-07
ORD02122,2026-07-20,CUST0192,Electronics,Laptop,4.0,0.0,220000.0,36000.0,UPI,Delivered,Kavya Verma,Home Office,East,Bhubaneswar,Odisha,2023-06-15,36-50,0.16363636363636364,9000.0,Profit,2026,2026-07
ORD02123,2026-01-25,CUST0532,Office Supplies,Desk Organizer,15.0,0.1,12150.0,3486.99,Cash on Delivery,Delivered,Kavya Khan,Consumer,North,Chandigarh,Chandigarh,2025-09-23,18-25,0.28699506172839506,232.46599999999998,Profit,2026,2026-01
ORD02124,2026-02-23,CUST0583,Electronics,Keyboard,1.0,0.0,2500.0,800.0,UPI,Shipped,Shreya Menon,Home Office,West,Ahmedabad,Gujarat,2023-09-05,26-35,0.32,800.0,Profit,2026,2026-02
ORD02125,2026-05-10,CUST0154,Furniture,Desk,1.0,0.15,12750.0,2300.42,UPI,Shipped,Arjun Sharma,Home Office,North,Jaipur,Rajasthan,2025-06-30,26-35,0.1804250980392157,2300.42,Profit,2026,2026-05
ORD02126,2025-09-14,CUST0254,Electronics,Keyboard,1.0,0.0,2500.0,800.0,NetBanking,Delivered,Sneha Mishra,Corporate,North,Jaipur,Rajasthan,2025-05-30,36-50,0.32,800.0,Profit,2025,2025-09
ORD02127,2026-04-22,CUST0107,Furniture,Desk,1.0,0.1,13500.0,2412.32,UPI,Shipped,Ishaan Sharma,Consumer,East,Bhubaneswar,Odisha,2024-11-29,26-35,0.1786903703703704,2412.32,Profit,2026,2026-04
ORD02128,2025-10-20,CUST0083,Electronics,Laptop,2.0,0.1,99000.0,11635.29,NetBanking,Delivered,Nisha Singh,Consumer,South,Bengaluru,Karnataka,2024-07-24,26-35,0.11752818181818182,5817.645,Profit,2025,2025-10
ORD02129,2026-08-23,CUST0294,Electronics,Monitor,1.0,0.1,16200.0,2032.38,Cash on Delivery,Delivered,Diya Chopra,Consumer,West,Ahmedabad,Gujarat,2025-03-17,26-35,0.12545555555555557,2032.38,Profit,2026,2026-08
ORD02130,2025-08-14,CUST0214,Electronics,Headphones,3.0,0.15,11475.0,3053.84,Cash on Delivery,Delivered,Ananya Rao,Consumer,South,Hyderabad,Telangana,2023-07-14,51+,0.2661298474945534,1017.9466666666667,Profit,2025,2025-08
ORD02131,2025-07-08,CUST0600,Accessories,Webcam,4.0,0.05,15960.0,4249.5,UPI,Delivered,Shreya Sharma,Home Office,North,Jaipur,Rajasthan,2024-09-15,36-50,0.2662593984962406,1062.375,Profit,2025,2025-07
ORD02132,2025-12-14,CUST0273,Office Supplies,Paper,2.0,0.1,810.0,144.88,NetBanking,Delivered,Akash Verma,Corporate,South,Chennai,Tamil Nadu,2024-07-10,51+,0.1788641975308642,72.44,Profit,2025,2025-12
ORD02133,2026-02-03,CUST0251,Office Supplies,Printer,4.0,0.05,53200.0,-12432.41,NetBanking,Returned,Arjun Verma,Home Office,South,Coimbatore,Tamil Nadu,2023-06-16,36-50,-0.23369191729323308,-3108.1025,Loss,2026,2026-02
ORD02134,2026-01-08,CUST0573,Office Supplies,Paper,2.0,0.1,810.0,177.69,Cash on Delivery,Delivered,Aditya Pillai,Consumer,West,Surat,Gujarat,2024-03-11,18-25,0.21937037037037035,88.845,Profit,2026,2026-01
ORD02135,2025-08-04,CUST0171,Electronics,Laptop,4.0,0.15,187000.0,20984.77,Card,Delivered,Nisha Reddy,Consumer,North,Jaipur,Rajasthan,2025-06-10,36-50,0.11221802139037433,5246.1925,Profit,2025,2025-08
ORD02136,2025-09-15,CUST0586,Accessories,Webcam,4.0,0.3,11760.0,979.68,Card,Delivered,Sanjay Mehta,Corporate,South,Chennai,Tamil Nadu,2023-09-11,26-35,0.08330612244897959,244.92,Profit,2025,2025-09
ORD02137,2026-05-25,CUST0295,Office Supplies,Printer,6.0,0.1,75600.0,12492.38,Cash on Delivery,Shipped,Pooja Chopra,Corporate,North,Chandigarh,Chandigarh,2023-09-02,18-25,0.1652431216931217,2082.063333333333,Profit,2026,2026-05
ORD02138,2025-08-23,CUST0137,Furniture,Cabinet,3.0,0.05,37050.0,8042.38,NetBanking,Delivered,Nisha Rao,Corporate,North,Delhi,Delhi,2024-07-02,26-35,0.21706828609986506,2680.7933333333335,Profit,2025,2025-08
ORD02139,2026-06-09,CUST0425,Office Supplies,Desk Organizer,1.0,0.1,810.0,218.46,Cash on Delivery,Delivered,Lakshmi Mishra,Consumer,East,Bhubaneswar,Odisha,2024-08-12,26-35,0.2697037037037037,218.46,Profit,2026,2026-06
ORD02140,2026-08-31,CUST0167,Accessories,Usb Hub,3.0,0.2,4320.0,1239.53,NetBanking,Delivered,Aarav Mehta,Consumer,South,Hyderabad,Telangana,2024-10-15,51+,0.28692824074074075,413.1766666666667,Profit,2026,2026-08
ORD02141,2026-05-11,CUST0007,Furniture,Desk,2.0,0.15,25500.0,-3081.33,Card,Cancelled,Harini Khan,Consumer,South,Bengaluru,Karnataka,2025-07-02,36-50,-0.1208364705882353,-1540.665,Loss,2026,2026-05
ORD02142,2025-07-08,CUST0068,Office Supplies,Desk Organizer,6.0,0.1,4860.0,1388.14,Card,Delivered,Harini Pillai,Corporate,East,Guwahati,Assam,2024-04-08,36-50,0.2856255144032922,231.35666666666668,Profit,2025,2025-07
ORD02143,2025-10-30,CUST0108,Electronics,Laptop,3.0,0.05,156750.0,20053.71,NetBanking,Delivered,Ananya Sharma,Corporate,North,Chandigarh,Chandigarh,2025-12-04,26-35,0.12793435406698564,6684.57,Profit,2025,2025-10
ORD02144,2026-02-03,CUST0493,Office Supplies,Stapler,1.0,0.3,245.0,45.03,NetBanking,Delivered,Vikram Patel,Corporate,West,Pune,Maharashtra,2023-09-05,36-50,0.18379591836734693,45.03,Profit,2026,2026-02
ORD02145,2026-07-28,CUST0052,Furniture,Cabinet,3.0,0.1,35100.0,7554.05,Card,Delivered,Arjun Verma,Home Office,South,Lucknow,Uttar Pradesh,2023-11-01,26-35,0.21521509971509972,2518.016666666667,Profit,2026,2026-07
ORD02146,2025-07-08,CUST0333,Furniture,Cabinet,3.0,0.0,39000.0,9600.0,NetBanking,Delivered,Aditya Gupta,Consumer,South,Chennai,Tamil Nadu,2023-02-18,26-35,0.24615384615384617,3200.0,Profit,2025,2025-07
ORD02147,2025-12-03,CUST0087,Electronics,Laptop,1.0,0.05,52250.0,7728.57,NetBanking,Shipped,Ishaan Khan,Consumer,North,Lucknow,Uttar Pradesh,2023-07-11,51+,0.14791521531100477,7728.57,Profit,2025,2025-12
ORD02148,2025-10-11,CUST0008,Office Supplies,Desk Organizer,6.0,0.3,3780.0,852.67,Card,Delivered,Vikram Menon,Home Office,North,Jaipur,Rajasthan,2023-06-25,36-50,0.22557407407407407,142.11166666666665,Profit,2025,2025-10
ORD02149,2026-05-27,CUST0525,Furniture,Desk,1.0,0.0,15000.0,3500.0,UPI,Delivered,Varun Gupta,Home Office,North,Delhi,Delhi,2023-05-14,36-50,0.23333333333333334,3500.0,Profit,2026,2026-05
ORD02150,2026-01-05,CUST0012,Accessories,Backpack,4.0,0.15,7480.0,2256.02,UPI,Shipped,Akash Nair,Corporate,South,Chennai,Tamil Nadu,2025-11-27,36-50,0.30160695187165776,564.005,Profit,2026,2026-01
ORD02151,2026-03-31,CUST0501,Furniture,Desk,5.0,0.1,67500.0,13121.46,Cash on Delivery,Delivered,Rahul Pillai,Corporate,South,Bengaluru,Karnataka,2024-03-13,36-50,0.19439199999999998,2624.292,Profit,2026,2026-03
ORD02152,2026-05-22,CUST0019,Furniture,Desk,1.0,0.1,13500.0,2518.61,Card,Delivered,Ishaan Pillai,Consumer,West,Ahmedabad,Gujarat,2023-06-28,36-50,0.1865637037037037,2518.61,Profit,2026,2026-05
ORD02153,2026-02-11,CUST0169,Accessories,Usb Hub,3.0,0.1,4860.0,1575.15,Card,Delivered,Sneha Bose,Consumer,South,Hyderabad,Telangana,2024-09-10,26-35,0.32410493827160497,525.0500000000001,Profit,2026,2026-02
ORD02154,2025-08-25,CUST0112,Electronics,Laptop,2.0,0.1,99000.0,9637.36,NetBanking,Delivered,Akash Khan,Consumer,West,Pune,Maharashtra,2025-03-04,26-35,0.09734707070707072,4818.68,Profit,2025,2025-08
ORD02155,2026-06-03,CUST0067,Accessories,Usb Hub,1.0,0.0,1800.0,650.0,NetBanking,Delivered,Varun Joshi,Consumer,South,Chennai,Tamil Nadu,2024-10-29,26-35,0.3611111111111111,650.0,Profit,2026,2026-06
ORD02156,2026-08-14,CUST0439,Furniture,Office Chair,1.0,0.15,7650.0,1233.8,Cash on Delivery,Delivered,Arjun Kulkarni,Consumer,East,Patna,Bihar,2023-01-03,36-50,0.161281045751634,1233.8,Profit,2026,2026-08
ORD02157,2026-03-10,CUST0581,Office Supplies,Printer,4.0,0.15,47600.0,5063.45,UPI,Delivered,Aditya Naidu,Consumer,South,Coimbatore,Tamil Nadu,2024-10-03,18-25,0.106375,1265.8625,Profit,2026,2026-03
ORD02158,2025-09-26,CUST0405,Office Supplies,Stapler,1.0,0.15,297.5,79.68,NetBanking,Delivered,Varun Naidu,Consumer,South,Chennai,Tamil Nadu,2024-05-06,26-35,0.2678319327731093,79.68,Profit,2025,2025-09
ORD02159,2026-03-22,CUST0111,Electronics,Monitor,4.0,0.05,68400.0,12055.66,UPI,Delivered,Akash Verma,Consumer,West,Pune,Maharashtra,2023-06-12,36-50,0.17625233918128655,3013.915,Profit,2026,2026-03
ORD02160,2026-07-29,CUST0436,Furniture,Cabinet,15.0,0.2,156000.0,16578.11,NetBanking,Delivered,Divya Patel,Consumer,West,Surat,Gujarat,2025-10-12,26-35,0.1062699358974359,1105.2073333333333,Profit,2026,2026-07
ORD02161,2026-04-14,CUST0454,Furniture,Bookshelf,4.0,0.1,39600.0,7011.88,NetBanking,Delivered,Kavya Pillai,Home Office,North,Delhi,Delhi,2024-02-07,26-35,0.17706767676767676,1752.97,Profit,2026,2026-04
ORD02162,2025-09-12,CUST0426,Office Supplies,Desk Organizer,3.0,0.1,2430.0,707.1,Card,Shipped,Sneha Rao,Corporate,North,Lucknow,Uttar Pradesh,2025-02-23,36-50,0.29098765432098767,235.70000000000002,Profit,2025,2025-09
ORD02163,2026-03-11,CUST0469,Electronics,Laptop,3.0,0.0,165000.0,27000.0,NetBanking,Delivered,Kavya Khan,Corporate,East,Bhubaneswar,Odisha,2025-06-06,26-35,0.16363636363636364,9000.0,Profit,2026,2026-03
ORD02164,2026-08-07,CUST0122,Furniture,Cabinet,2.0,0.1,23400.0,4628.61,UPI,Delivered,Pooja Pillai,Corporate,West,Pune,Maharashtra,2023-03-15,26-35,0.19780384615384614,2314.305,Profit,2026,2026-08
ORD02165,2026-08-10,CUST0421,Furniture,Cabinet,2.0,0.0,26000.0,6400.0,NetBanking,Shipped,Sneha Iyer,Consumer,East,Guwahati,Assam,2024-05-14,51+,0.24615384615384617,3200.0,Profit,2026,2026-08
ORD02166,2026-03-02,CUST0479,Office Supplies,Stapler,1.0,0.15,297.5,-2.04,Card,Cancelled,Rohan Sharma,Consumer,East,Guwahati,Assam,2023-04-27,36-50,-0.006857142857142858,-2.04,Loss,2026,2026-03
ORD02167,2026-06-26,CUST0223,Electronics,Monitor,2.0,0.2,28800.0,2004.21,Card,Delivered,Akash Bose,Consumer,South,Chennai,Tamil Nadu,2023-12-31,18-25,0.069590625,1002.105,Profit,2026,2026-06
ORD02168,2026-08-22,CUST0255,Furniture,Cabinet,2.0,0.15,22100.0,-2882.84,NetBanking,Cancelled,Aarav Menon,Home Office,North,Delhi,Delhi,2025-10-02,36-50,-0.13044524886877829,-1441.42,Loss,2026,2026-08
ORD02169,2026-08-03,CUST0394,Office Supplies,Stapler,1.0,0.0,350.0,120.0,NetBanking,Delivered,Shreya Nair,Corporate,North,Jaipur,Rajasthan,2024-07-08,26-35,0.34285714285714286,120.0,Profit,2026,2026-08
ORD02170,2025-12-09,CUST0126,Office Supplies,Stapler,1.0,0.15,297.5,93.04,NetBanking,Delivered,Manoj Mehta,Corporate,South,Bengaluru,Karnataka,2025-10-04,36-50,0.31273949579831933,93.04,Profit,2025,2025-12
ORD02171,2026-02-28,CUST0522,Electronics,Monitor,2.0,0.05,34200.0,5691.42,Card,Delivered,Karthik Joshi,Home Office,South,Bengaluru,Karnataka,2023-06-28,36-50,0.1664157894736842,2845.71,Profit,2026,2026-02
ORD02172,2026-07-06,CUST0083,Furniture,Office Chair,1.0,0.05,8550.0,2013.08,Card,Delivered,Nisha Singh,Consumer,South,Bengaluru,Karnataka,2024-07-24,26-35,0.23544795321637427,2013.08,Profit,2026,2026-07
ORD02173,2025-12-11,CUST0114,Accessories,Usb Hub,1.0,0.05,1710.0,162.96,Card,Cancelled,Aarav Reddy,Corporate,South,Coimbatore,Tamil Nadu,2023-11-15,18-25,0.09529824561403509,162.96,Profit,2025,2025-12
ORD02174,2026-06-15,CUST0028,Office Supplies,Stapler,10.0,0.2,2800.0,801.25,NetBanking,Delivered,Manoj Menon,Consumer,West,Pune,Maharashtra,2023-11-15,36-50,0.28616071428571427,80.125,Profit,2026,2026-06
ORD02175,2025-08-28,CUST0278,Office Supplies,Printer,15.0,0.0,210000.0,42000.0,UPI,Delivered,Sneha Mehta,Corporate,East,Guwahati,Assam,2025-03-21,26-35,0.2,2800.0,Profit,2025,2025-08
ORD02176,2025-09-19,CUST0434,Furniture,Office Chair,4.0,0.2,28800.0,3282.46,Cash on Delivery,Delivered,Meera Nair,Consumer,North,Delhi,Delhi,2023-06-30,51+,0.11397430555555556,820.615,Profit,2025,2025-09
ORD02177,2025-10-08,CUST0235,Furniture,Office Chair,1.0,0.1,8100.0,1817.34,Card,Delivered,Harini Gupta,Consumer,West,Pune,Maharashtra,2024-04-09,26-35,0.22436296296296296,1817.34,Profit,2025,2025-10
ORD02178,2025-11-10,CUST0374,Electronics,Monitor,1.0,0.2,14400.0,453.74,Cash on Delivery,Delivered,Ishaan Chopra,Consumer,South,Bengaluru,Karnataka,2024-09-12,18-25,0.031509722222222224,453.74,Profit,2025,2025-11
ORD02179,2025-11-20,CUST0402,Accessories,Backpack,3.0,0.15,5610.0,1774.25,Cash on Delivery,Delivered,Diya Pillai,Corporate,South,Chennai,Tamil Nadu,2025-08-08,36-50,0.3162655971479501,591.4166666666666,Profit,2025,2025-11
ORD02180,2025-11-30,CUST0209,Office Supplies,Paper,4.0,0.1,1620.0,321.6,Card,Delivered,Rahul Naidu,Consumer,South,Hyderabad,Telangana,2023-02-09,36-50,0.19851851851851854,80.4,Profit,2025,2025-11
